UserId,total,mean,median,avg_1week_rev,total_1week_rev
1326865,351.42,18.5,17.16,0.0,0.0
1333278,45.0,22.5,22.5,0.0,0.0
1336967,20.0,20.0,20.0,0.0,0.0
1339784,59.28,29.64,29.64,0.0,0.0
1339829,17.05,17.05,17.05,0.0,0.0
1346806,17.05,17.05,17.05,0.0,0.0
1361182,100.0,20.0,20.0,0.0,0.0
1392534,46.9,46.9,46.9,0.0,0.0
1405503,43.21,21.6,21.6,0.0,0.0
1415290,150.0,25.0,20.0,0.0,0.0
1417297,11.68,11.68,11.68,0.0,0.0
1494447,20.0,20.0,20.0,0.0,0.0
1610096,150.0,75.0,75.0,0.0,0.0
1617757,23.32,11.66,11.66,0.0,0.0
1618208,21.32,21.32,21.32,0.0,0.0
1629211,4229.3,82.93,50.0,0.0,0.0
1632830,20.0,20.0,20.0,0.0,0.0
1694925,140.0,20.0,20.0,0.0,0.0
1708806,80.0,20.0,20.0,0.0,0.0
1728899,42.13,14.04,12.4,0.0,0.0
1729986,120.0,60.0,60.0,0.0,0.0
1734610,205.0,102.5,102.5,0.0,0.0
1738641,100.0,33.33,40.0,0.0,0.0
1781700,29.19,29.19,29.19,0.0,0.0
1784259,18.1,18.1,18.1,0.0,0.0
1792875,145.87,18.23,18.03,0.0,0.0
1816994,60.0,20.0,20.0,0.0,0.0
1829548,11.68,11.68,11.68,0.0,0.0
1829794,23.49,11.74,11.74,0.0,0.0
1831652,70.0,23.33,20.0,0.0,0.0
1832338,40.0,20.0,20.0,0.0,0.0
1832388,39.0,19.5,19.5,0.0,0.0
1833302,60.0,20.0,20.0,0.0,0.0
1836937,17.82,17.82,17.82,0.0,0.0
1838670,18.95,18.95,18.95,0.0,0.0
1840354,34.61,17.3,17.3,0.0,0.0
1860057,18.76,18.76,18.76,0.0,0.0
1862459,11.68,11.68,11.68,0.0,0.0
1870718,30.0,30.0,30.0,0.0,0.0
1871770,18.76,18.76,18.76,0.0,0.0
1875951,160.0,20.0,20.0,0.0,0.0
1898372,1110.0,370.0,20.0,0.0,0.0
1905665,69.99,17.5,17.52,0.0,0.0
1907382,52.52,52.52,52.52,0.0,0.0
1909115,65.66,13.13,12.4,0.0,0.0
1909867,20.0,20.0,20.0,0.0,0.0
1914253,20.0,20.0,20.0,0.0,0.0
1915977,17.05,17.05,17.05,0.0,0.0
1920020,20.0,20.0,20.0,0.0,0.0
1938362,100.0,20.0,20.0,0.0,0.0
1962310,17.05,17.05,17.05,0.0,0.0
1978033,20.0,20.0,20.0,0.0,0.0
1978075,680.0,45.33,30.0,0.0,0.0
1980325,160.0,32.0,20.0,0.0,0.0
1984531,11.68,11.68,11.68,0.0,0.0
1984574,40.0,20.0,20.0,0.0,0.0
1985150,20.0,20.0,20.0,0.0,0.0
1985299,34.21,17.1,17.1,0.0,0.0
1985420,20.0,20.0,20.0,0.0,0.0
1995887,67.96,33.98,33.98,0.0,0.0
1997444,34.61,17.3,17.3,0.0,0.0
1997883,30.0,30.0,30.0,0.0,0.0
1999950,25.0,25.0,25.0,0.0,0.0
2000334,151.0,151.0,151.0,0.0,0.0
2000801,40.0,20.0,20.0,0.0,0.0
2003057,17.05,17.05,17.05,0.0,0.0
2005655,17.05,17.05,17.05,0.0,0.0
2008767,22.27,22.27,22.27,0.0,0.0
2011718,2535.0,211.25,55.0,0.0,0.0
2016940,20.0,20.0,20.0,0.0,0.0
2025406,520.0,65.0,50.0,0.0,0.0
2028366,17.05,17.05,17.05,0.0,0.0
2034938,300.0,33.33,20.0,0.0,0.0
2042702,17.05,17.05,17.05,0.0,0.0
2043772,17.05,17.05,17.05,0.0,0.0
2055007,272.63,30.29,30.38,0.0,0.0
2063036,20.0,20.0,20.0,0.0,0.0
2087613,11.68,11.68,11.68,0.0,0.0
2088269,17.05,17.05,17.05,0.0,0.0
2088468,11.68,11.68,11.68,0.0,0.0
2088598,20.0,20.0,20.0,0.0,0.0
2091524,11.68,11.68,11.68,0.0,0.0
2098285,40.0,20.0,20.0,0.0,0.0
2100379,17.05,17.05,17.05,0.0,0.0
2106398,18.76,18.76,18.76,0.0,0.0
2109393,180.0,20.0,20.0,0.0,0.0
2114939,316.01,28.73,24.09,0.0,0.0
2114981,17.05,17.05,17.05,0.0,0.0
2120371,18.76,18.76,18.76,0.0,0.0
2122510,20.0,20.0,20.0,0.0,0.0
2127797,240.0,20.0,20.0,0.0,0.0
2139284,25.0,25.0,25.0,0.0,0.0
2149244,75.03,37.52,37.52,0.0,0.0
2149863,20.0,20.0,20.0,0.0,0.0
2153441,20.0,20.0,20.0,0.0,0.0
2157270,17.82,17.82,17.82,0.0,0.0
2157848,17.05,17.05,17.05,0.0,0.0
2165883,51.26,17.09,17.05,0.0,0.0
2166080,34.14,17.07,17.07,0.0,0.0
2171075,20.0,20.0,20.0,0.0,0.0
2179532,20.0,20.0,20.0,0.0,0.0
2181012,119.52,23.9,21.11,0.0,0.0
2210234,530.0,75.71,50.0,0.0,0.0
2214220,17.05,17.05,17.05,0.0,0.0
2215688,17.05,17.05,17.05,0.0,0.0
2216504,18.76,18.76,18.76,0.0,0.0
2218115,89.95,22.49,18.18,0.0,0.0
2218476,53.45,26.72,26.72,0.0,0.0
2220470,50.0,50.0,50.0,0.0,0.0
2222166,17.82,17.82,17.82,0.0,0.0
2222794,90.08,22.52,18.29,0.0,0.0
2224938,564.0,282.0,282.0,0.0,0.0
2226188,11.68,11.68,11.68,0.0,0.0
2226583,18.76,18.76,18.76,0.0,0.0
2227416,23.49,11.74,11.74,0.0,0.0
2237805,272.96,38.99,26.2,0.0,0.0
2237970,18.76,18.76,18.76,0.0,0.0
2242526,350.0,70.0,50.0,0.0,0.0
2242538,25.58,25.58,25.58,0.0,0.0
2244189,350.0,58.33,50.0,0.0,0.0
2245895,17.05,17.05,17.05,0.0,0.0
2256599,90.39,22.6,18.47,0.0,0.0
2311106,17.05,17.05,17.05,0.0,0.0
2323359,17.05,17.05,17.05,0.0,0.0
2324892,85.27,85.27,85.27,0.0,0.0
2325333,180.0,20.0,20.0,0.0,0.0
2336449,20.0,20.0,20.0,0.0,0.0
2339909,120.0,60.0,60.0,0.0,0.0
2341733,20.0,20.0,20.0,0.0,0.0
2350434,125.0,31.25,32.5,0.0,0.0
2351091,20.0,20.0,20.0,0.0,0.0
2351823,55.42,18.47,17.05,0.0,0.0
2354348,1169.0,68.76,30.0,0.0,0.0
2359021,41.23,20.62,20.62,0.0,0.0
2361554,20.0,20.0,20.0,0.0,0.0
2362276,40.0,20.0,20.0,0.0,0.0
2367368,80.0,20.0,20.0,0.0,0.0
2368985,17.05,17.05,17.05,0.0,0.0
2369417,17.05,17.05,17.05,0.0,0.0
2370552,18.76,18.76,18.76,0.0,0.0
2370996,17.82,17.82,17.82,0.0,0.0
2374173,26.1,13.05,13.05,0.0,0.0
2377542,43.21,43.21,43.21,0.0,0.0
2378975,17.05,17.05,17.05,0.0,0.0
2379402,40.0,40.0,40.0,0.0,0.0
2380111,40.0,20.0,20.0,0.0,0.0
2381442,25.0,25.0,25.0,0.0,0.0
2381475,11.68,11.68,11.68,0.0,0.0
2383195,87.58,87.58,87.58,0.0,0.0
2384784,15.08,15.08,15.08,0.0,0.0
2385317,82.49,27.5,21.26,0.0,0.0
2392040,136.53,17.07,11.81,0.0,0.0
2392301,18.76,18.76,18.76,0.0,0.0
2393997,11.68,11.68,11.68,0.0,0.0
2394011,59.57,11.91,11.81,0.0,0.0
2395601,40.0,20.0,20.0,0.0,0.0
2396576,171.17,24.45,17.16,0.0,0.0
2399629,23.45,23.45,23.45,0.0,0.0
2399857,11.68,11.68,11.68,0.0,0.0
2401050,39.44,19.72,19.72,0.0,0.0
2402571,120.0,20.0,20.0,0.0,0.0
2404985,391.54,17.02,12.04,0.0,0.0
2405431,21.32,21.32,21.32,0.0,0.0
2405608,211.03,211.03,211.03,0.0,0.0
2408828,751.79,150.36,96.19,0.0,0.0
2410835,40.0,20.0,20.0,0.0,0.0
2411028,14.6,14.6,14.6,0.0,0.0
2413487,26.96,13.48,13.48,0.0,0.0
2415118,3376.53,1688.26,1688.26,0.0,0.0
2415431,38.88,19.44,19.44,0.0,0.0
2421943,17.05,17.05,17.05,0.0,0.0
2423959,17.82,17.82,17.82,0.0,0.0
2425054,171.35,57.12,42.91,0.0,0.0
2426678,17.82,17.82,17.82,0.0,0.0
2429689,112.57,12.51,11.68,0.0,0.0
2436183,20.0,20.0,20.0,0.0,0.0
2441770,60.0,20.0,20.0,0.0,0.0
2445993,25.58,25.58,25.58,0.0,0.0
2449582,160.0,22.86,20.0,0.0,0.0
2451447,90.5,45.25,45.25,0.0,0.0
2455364,120.0,120.0,120.0,0.0,0.0
2457022,26.28,13.14,13.14,0.0,0.0
2459017,38.32,12.77,12.04,0.0,0.0
2459297,34.14,17.07,17.07,0.0,0.0
2461382,90.0,30.0,30.0,0.0,0.0
2468257,276.99,69.25,32.77,0.0,0.0
2468599,36.26,12.09,12.18,0.0,0.0
2473815,29.84,29.84,29.84,0.0,0.0
2476368,106.5,17.75,12.04,0.0,0.0
2476389,77.23,38.61,38.61,0.0,0.0
2478833,11.68,11.68,11.68,0.0,0.0
2479655,34.11,34.11,34.11,0.0,0.0
2479767,90.0,30.0,30.0,0.0,0.0
2480342,11.68,11.68,11.68,0.0,0.0
2480421,135.0,33.75,27.5,0.0,0.0
2480861,100.0,25.0,20.0,0.0,0.0
2481968,60.0,60.0,60.0,0.0,0.0
2490187,34.11,34.11,34.11,0.0,0.0
2492708,54.27,13.57,13.54,0.0,0.0
2501149,49.46,12.36,11.66,0.0,0.0
2502085,11.68,11.68,11.68,0.0,0.0
2506080,20.0,20.0,20.0,0.0,0.0
2507348,255.0,36.43,20.0,0.0,0.0
2507397,11.68,11.68,11.68,0.0,0.0
2516191,17.05,17.05,17.05,0.0,0.0
2517407,17.05,17.05,17.05,0.0,0.0
2521896,60.0,20.0,20.0,0.0,0.0
2527115,17.05,17.05,17.05,0.0,0.0
2528604,63.21,12.64,12.04,0.0,0.0
2533251,35.04,11.68,11.68,0.0,0.0
2533304,17.82,17.82,17.82,0.0,0.0
2534176,52.94,17.65,17.47,0.0,0.0
2534840,1852.78,74.11,42.91,0.0,0.0
2534946,17.05,17.05,17.05,0.0,0.0
2536975,660.0,34.74,20.0,0.0,0.0
2541944,42.63,42.63,42.63,0.0,0.0
2548544,60.0,20.0,20.0,0.0,0.0
2552522,41.02,13.67,12.04,0.0,0.0
2552530,85.0,28.33,25.0,0.0,0.0
2552897,60.0,20.0,20.0,0.0,0.0
2557936,17.05,17.05,17.05,0.0,0.0
2561738,80.0,40.0,40.0,0.0,0.0
2563136,20.0,20.0,20.0,0.0,0.0
2564032,71.75,23.92,18.24,0.0,0.0
2567771,116.19,29.05,26.12,0.0,0.0
2569523,38.5,19.25,19.25,0.0,0.0
2573637,75.0,25.0,25.0,0.0,0.0
2574004,85.85,17.17,17.16,0.0,0.0
2575666,35.63,35.63,35.63,0.0,0.0
2581101,150.0,150.0,150.0,0.0,0.0
2592877,35.94,11.98,12.13,0.0,0.0
2593187,30.0,30.0,30.0,0.0,0.0
2595569,310.0,310.0,310.0,0.0,0.0
2602889,464.16,116.04,89.08,0.0,0.0
2607474,17.82,17.82,17.82,0.0,0.0
2607761,97.99,49.0,49.0,0.0,0.0
2612254,17.05,17.05,17.05,0.0,0.0
2616277,17.05,17.05,17.05,0.0,0.0
2618666,11.68,11.68,11.68,0.0,0.0
2626453,60.0,20.0,20.0,0.0,0.0
2629250,20.0,20.0,20.0,0.0,0.0
2630876,20.0,20.0,20.0,0.0,0.0
2636687,180.0,60.0,60.0,0.0,0.0
2637730,25.58,25.58,25.58,0.0,0.0
2640829,12.06,12.06,12.06,0.0,0.0
2641096,17.05,17.05,17.05,0.0,0.0
2662032,17.82,17.82,17.82,0.0,0.0
2662655,26.1,13.05,13.05,0.0,0.0
2669909,20.0,20.0,20.0,0.0,0.0
2680188,20.0,20.0,20.0,0.0,0.0
2685424,18.76,18.76,18.76,0.0,0.0
2696378,1635.0,125.77,90.0,0.0,0.0
2697363,68.24,17.06,17.05,0.0,0.0
2702483,11.68,11.68,11.68,0.0,0.0
2702584,120.0,20.0,20.0,0.0,0.0
2705827,274.36,21.1,17.09,0.0,0.0
2706490,354.88,27.3,23.45,0.0,0.0
2713833,72.98,24.33,23.35,0.0,0.0
2714048,17.05,17.05,17.05,0.0,0.0
2716218,20.0,20.0,20.0,0.0,0.0
2718264,74.7,14.94,14.6,0.0,0.0
2720868,60.0,60.0,60.0,0.0,0.0
2722316,34.11,34.11,34.11,0.0,0.0
2731503,20.0,20.0,20.0,0.0,0.0
2733222,50.0,50.0,50.0,0.0,0.0
2734480,120.0,24.0,20.0,0.0,0.0
2740837,34.14,17.07,17.07,0.0,0.0
2742213,17.05,17.05,17.05,0.0,0.0
2744665,45.0,22.5,22.5,0.0,0.0
2750797,17.82,17.82,17.82,0.0,0.0
2750953,11.68,11.68,11.68,0.0,0.0
2753285,20.0,20.0,20.0,0.0,0.0
2757845,17.05,17.05,17.05,0.0,0.0
2759032,25.0,25.0,25.0,0.0,0.0
2764090,17.05,17.05,17.05,0.0,0.0
2765776,47.53,11.88,11.9,0.0,0.0
2769588,20.0,20.0,20.0,0.0,0.0
2770788,20.0,20.0,20.0,0.0,0.0
2776244,16.2,16.2,16.2,0.0,0.0
2777241,20.0,20.0,20.0,0.0,0.0
2780035,17.05,17.05,17.05,0.0,0.0
2786760,556.0,69.5,33.0,0.0,0.0
2787664,790.0,131.67,100.0,0.0,0.0
2789085,318.19,28.93,25.74,0.0,0.0
2794303,159.83,22.83,22.06,0.0,0.0
2799758,35.47,17.74,17.74,0.0,0.0
2802960,11.68,11.68,11.68,0.0,0.0
2807685,17.05,17.05,17.05,0.0,0.0
2809494,42.21,21.1,21.1,0.0,0.0
2814110,541.94,30.11,25.58,0.0,0.0
2818155,34.1,17.05,17.05,0.0,0.0
2819359,60.0,30.0,30.0,0.0,0.0
2822348,73.61,36.8,36.8,0.0,0.0
2825390,35.03,35.03,35.03,0.0,0.0
2830314,20.0,20.0,20.0,0.0,0.0
2832828,190.91,19.09,12.4,0.0,0.0
2833095,11.68,11.68,11.68,0.0,0.0
2836280,17.05,17.05,17.05,0.0,0.0
2840724,40.87,20.44,20.44,0.0,0.0
2843558,34.61,17.3,17.3,0.0,0.0
2847340,20.0,20.0,20.0,0.0,0.0
2851060,21.32,21.32,21.32,0.0,0.0
2852418,17.82,17.82,17.82,0.0,0.0
2852677,11.68,11.68,11.68,0.0,0.0
2852848,17.82,17.82,17.82,0.0,0.0
2853221,430.0,143.33,150.0,0.0,0.0
2853491,17.82,17.82,17.82,0.0,0.0
2855048,52.36,17.45,17.05,0.0,0.0
2856562,170.0,34.0,30.0,0.0,0.0
2857211,21.32,21.32,21.32,0.0,0.0
2857761,12.26,12.26,12.26,0.0,0.0
2857812,20.0,20.0,20.0,0.0,0.0
2865741,17.82,17.82,17.82,0.0,0.0
2868915,25.58,25.58,25.58,0.0,0.0
2870069,35.03,17.52,17.52,0.0,0.0
2875967,20.0,20.0,20.0,0.0,0.0
2876201,95.0,31.67,25.0,0.0,0.0
2882727,23.35,23.35,23.35,0.0,0.0
2883613,42.63,42.63,42.63,0.0,0.0
2885662,28.14,28.14,28.14,0.0,0.0
2885733,300.0,150.0,150.0,0.0,0.0
2886252,11.68,11.68,11.68,0.0,0.0
2887465,20.0,20.0,20.0,0.0,0.0
2888060,17.52,17.52,17.52,0.0,0.0
2891618,17.05,17.05,17.05,0.0,0.0
2892859,17.05,17.05,17.05,0.0,0.0
2896586,11.68,11.68,11.68,0.0,0.0
2897882,143.92,71.96,71.96,0.0,0.0
2897892,11.68,11.68,11.68,0.0,0.0
2898702,193.89,38.78,23.02,0.0,0.0
2899813,972.15,138.88,142.73,0.0,0.0
2901839,17.05,17.05,17.05,0.0,0.0
2903237,23.35,23.35,23.35,0.0,0.0
2904486,378.53,54.08,42.63,0.0,0.0
2912400,148.9,37.22,39.6,0.0,0.0
2912964,17.52,17.52,17.52,0.0,0.0
2915729,26.64,13.32,13.32,0.0,0.0
2918353,20.0,20.0,20.0,0.0,0.0
2921641,17.05,17.05,17.05,0.0,0.0
2922555,11.68,11.68,11.68,0.0,0.0
2923374,17.05,17.05,17.05,0.0,0.0
2923869,40.0,40.0,40.0,0.0,0.0
2929365,85.0,28.33,20.0,0.0,0.0
2934992,35.93,17.96,17.96,0.0,0.0
2936281,17.05,17.05,17.05,0.0,0.0
2936424,35.0,35.0,35.0,0.0,0.0
2937326,17.05,17.05,17.05,0.0,0.0
2938533,40.0,20.0,20.0,0.0,0.0
2939489,235.11,58.78,57.87,0.0,0.0
2941690,669.72,23.92,19.76,0.0,0.0
2942865,40.0,20.0,20.0,0.0,0.0
2946522,17.05,17.05,17.05,0.0,0.0
2951167,85.21,28.4,21.36,0.0,0.0
2952564,17.05,17.05,17.05,0.0,0.0
2952929,58.63,19.54,18.18,0.0,0.0
2953070,153.98,30.8,35.63,0.0,0.0
2953505,74.17,12.36,11.68,0.0,0.0
2956741,40.0,20.0,20.0,0.0,0.0
2956759,11.68,11.68,11.68,0.0,0.0
2956767,55.57,18.52,18.42,0.0,0.0
2956860,62.84,20.95,15.05,0.0,0.0
2956880,53.82,17.94,17.82,0.0,0.0
2957219,76.04,19.01,11.74,0.0,0.0
2957231,36.0,18.0,18.0,0.0,0.0
2957716,20.0,20.0,20.0,0.0,0.0
2957850,51.19,17.06,17.05,0.0,0.0
2958187,204.54,12.78,12.07,0.0,0.0
2958223,20.0,20.0,20.0,0.0,0.0
2958556,20.0,20.0,20.0,0.0,0.0
2958688,20.0,20.0,20.0,0.0,0.0
2958702,80.0,40.0,40.0,0.0,0.0
2958959,42.68,21.34,21.34,0.0,0.0
2959100,165.61,23.66,17.97,0.0,0.0
2959194,112.55,56.28,56.28,0.0,0.0
2959325,75.04,25.01,23.45,0.0,0.0
2959384,11.68,11.68,11.68,0.0,0.0
2960835,68.08,13.62,14.55,0.0,0.0
2960858,11.68,11.68,11.68,0.0,0.0
2960927,20.0,20.0,20.0,0.0,0.0
2961079,48.08,16.03,11.59,0.0,0.0
2961141,28.14,28.14,28.14,0.0,0.0
2961684,40.0,20.0,20.0,0.0,0.0
2962012,58.7,14.68,11.9,0.0,0.0
2962253,17.05,17.05,17.05,0.0,0.0
2962384,25.0,25.0,25.0,0.0,0.0
2962641,80.0,80.0,80.0,0.0,0.0
2962802,55.6,27.8,27.8,0.0,0.0
2964017,35.03,17.52,17.52,0.0,0.0
2964589,15.08,15.08,15.08,0.0,0.0
2964825,50.53,50.53,50.53,0.0,0.0
2964936,11.68,11.68,11.68,0.0,0.0
2965104,11.68,11.68,11.68,0.0,0.0
2965762,11.68,11.68,11.68,0.0,0.0
2966027,17.05,17.05,17.05,0.0,0.0
2966106,20.0,20.0,20.0,0.0,0.0
2966213,17.05,17.05,17.05,0.0,0.0
2966736,17.05,17.05,17.05,0.0,0.0
2967621,50.0,25.0,25.0,0.0,0.0
2967759,44.54,44.54,44.54,0.0,0.0
2967830,80.0,26.67,20.0,0.0,0.0
2968000,30.0,30.0,30.0,0.0,0.0
2968390,210.06,35.01,26.04,0.0,0.0
2968465,25.0,25.0,25.0,0.0,0.0
2968896,495.0,33.0,20.0,0.0,0.0
2969287,40.0,20.0,20.0,0.0,0.0
2970054,320.0,80.0,80.0,0.0,0.0
2970578,100.0,20.0,20.0,0.0,0.0
2971739,23.45,23.45,23.45,0.0,0.0
2971829,17.82,17.82,17.82,0.0,0.0
2971914,20.0,20.0,20.0,0.0,0.0
2973279,25.58,25.58,25.58,0.0,0.0
2974225,80.0,20.0,20.0,0.0,0.0
2974565,120.0,40.0,20.0,0.0,0.0
2974844,20.0,20.0,20.0,0.0,0.0
2976629,115.12,28.78,28.18,0.0,0.0
2976973,11.68,11.68,11.68,0.0,0.0
2979028,957.23,159.54,47.54,0.0,0.0
2979147,51.15,17.05,17.05,0.0,0.0
2979548,40.0,20.0,20.0,0.0,0.0
2981547,25.58,25.58,25.58,0.0,0.0
2983471,11.68,11.68,11.68,0.0,0.0
2983763,23.36,11.68,11.68,0.0,0.0
2985309,11.68,11.68,11.68,0.0,0.0
2986320,30.0,30.0,30.0,0.0,0.0
2990182,79.49,26.5,17.82,0.0,0.0
2991128,60.0,30.0,30.0,0.0,0.0
2991298,94.0,31.33,24.0,0.0,0.0
2994392,267.18,16.7,12.11,0.0,0.0
2994717,427.24,142.41,96.38,0.0,0.0
2995300,66.81,33.4,33.4,0.0,0.0
2995333,37.15,18.58,18.58,0.0,0.0
2995588,126.0,42.0,42.0,0.0,0.0
2995838,20.0,20.0,20.0,0.0,0.0
2995890,40.0,20.0,20.0,0.0,0.0
2996173,20.0,20.0,20.0,0.0,0.0
2996186,80.0,26.67,20.0,0.0,0.0
2996519,20.0,20.0,20.0,0.0,0.0
2996718,20.13,20.13,20.13,0.0,0.0
2996895,21.32,21.32,21.32,0.0,0.0
2996948,113.25,28.31,26.5,0.0,0.0
2997249,340.0,68.0,60.0,0.0,0.0
2997585,180.0,30.0,20.0,0.0,0.0
2997654,40.0,20.0,20.0,0.0,0.0
2997970,2344.82,2344.82,2344.82,0.0,0.0
2997976,11.68,11.68,11.68,0.0,0.0
2998539,180.0,20.0,20.0,0.0,0.0
2998565,463.29,231.64,231.64,0.0,0.0
2998727,180.0,36.0,20.0,0.0,0.0
2998965,11.68,11.68,11.68,0.0,0.0
2999524,34.21,17.1,17.1,0.0,0.0
2999578,11.68,11.68,11.68,0.0,0.0
3000303,11.68,11.68,11.68,0.0,0.0
3000694,84.28,21.07,19.7,0.0,0.0
3000795,11.68,11.68,11.68,0.0,0.0
3000865,85.27,42.64,42.64,0.0,0.0
3001888,11.23,11.23,11.23,0.0,0.0
3002362,17.05,17.05,17.05,0.0,0.0
3002364,20.0,20.0,20.0,0.0,0.0
3002402,21.0,21.0,21.0,0.0,0.0
3002514,25.0,25.0,25.0,0.0,0.0
3002644,30.0,30.0,30.0,0.0,0.0
3002844,17.82,17.82,17.82,0.0,0.0
3002904,35.03,35.03,35.03,0.0,0.0
3004787,20.0,20.0,20.0,0.0,0.0
3004835,17.05,17.05,17.05,0.0,0.0
3006434,36.66,18.33,18.33,0.0,0.0
3008729,20.0,20.0,20.0,0.0,0.0
3008858,22.27,22.27,22.27,0.0,0.0
3009562,49.92,16.64,14.76,0.0,0.0
3009612,20.0,20.0,20.0,0.0,0.0
3009803,69.7,17.42,17.37,0.0,0.0
3009844,95.0,31.67,25.0,0.0,0.0
3010346,20.0,20.0,20.0,0.0,0.0
3010930,155.2,22.17,17.05,0.0,0.0
3011764,20.0,20.0,20.0,0.0,0.0
3012899,140.0,20.0,20.0,0.0,0.0
3013497,20.0,20.0,20.0,0.0,0.0
3020979,722.0,65.64,50.0,0.0,0.0
3022105,64.71,21.57,18.76,0.0,0.0
3025271,4276.66,475.18,128.72,0.0,0.0
3029881,86.33,17.27,17.16,0.0,0.0
3030958,89.08,89.08,89.08,0.0,0.0
3031672,25.58,25.58,25.58,0.0,0.0
3032880,20.0,20.0,20.0,0.0,0.0
3034065,111.7,18.62,17.47,0.0,0.0
3035740,60.0,30.0,30.0,0.0,0.0
3035775,20.0,20.0,20.0,0.0,0.0
3036067,35.76,11.92,12.04,0.0,0.0
3037991,20.0,20.0,20.0,0.0,0.0
3038060,21.32,21.32,21.32,0.0,0.0
3038259,45.07,22.54,22.54,0.0,0.0
3038922,17.05,17.05,17.05,0.0,0.0
3039885,1990.0,398.0,100.0,0.0,0.0
3042356,417.12,208.56,208.56,0.0,0.0
3042836,107.65,17.94,17.16,0.0,0.0
3044693,20.0,20.0,20.0,0.0,0.0
3046442,63.95,63.95,63.95,0.0,0.0
3050900,59.1,29.55,29.55,0.0,0.0
3051535,100.0,25.0,20.0,0.0,0.0
3051804,17.05,17.05,17.05,0.0,0.0
3051980,40.16,20.08,20.08,0.0,0.0
3053604,72.48,36.24,36.24,0.0,0.0
3054433,11.68,11.68,11.68,0.0,0.0
3055088,93.68,23.42,26.22,0.0,0.0
3055129,505.0,36.07,20.0,0.0,0.0
3055852,25.58,25.58,25.58,0.0,0.0
3056484,21.32,21.32,21.32,0.0,0.0
3056498,1423.12,94.87,92.91,0.0,0.0
3058109,142.63,14.26,11.92,0.0,0.0
3059051,60.0,20.0,20.0,0.0,0.0
3059771,20.0,20.0,20.0,0.0,0.0
3060170,11.68,11.68,11.68,0.0,0.0
3064994,46.9,46.9,46.9,0.0,0.0
3066027,50.0,50.0,50.0,0.0,0.0
3066356,59.68,29.84,29.84,0.0,0.0
3067043,65.0,32.5,32.5,0.0,0.0
3067105,34.11,34.11,34.11,0.0,0.0
3069801,106.65,11.85,11.68,0.0,0.0
3070517,200.0,22.22,20.0,0.0,0.0
3071647,17.05,17.05,17.05,0.0,0.0
3071741,20.0,20.0,20.0,0.0,0.0
3071810,18.76,18.76,18.76,0.0,0.0
3071904,20.0,20.0,20.0,0.0,0.0
3071947,17.05,17.05,17.05,0.0,0.0
3071978,40.0,20.0,20.0,0.0,0.0
3072094,225.0,32.14,30.0,0.0,0.0
3072256,115.39,19.23,17.05,0.0,0.0
3072531,28.14,28.14,28.14,0.0,0.0
3072883,42.68,21.34,21.34,0.0,0.0
3073101,17.82,17.82,17.82,0.0,0.0
3073124,64.0,32.0,32.0,0.0,0.0
3073525,11.68,11.68,11.68,0.0,0.0
3073750,20.0,20.0,20.0,0.0,0.0
3073908,60.0,30.0,30.0,0.0,0.0
3075559,170.53,56.84,42.63,0.0,0.0
3077615,11.68,11.68,11.68,0.0,0.0
3078669,11.68,11.68,11.68,0.0,0.0
3079370,100.0,50.0,50.0,0.0,0.0
3079827,85.26,42.63,42.63,0.0,0.0
3080120,34.52,17.26,17.26,0.0,0.0
3081013,187.58,187.58,187.58,0.0,0.0
3082942,76.73,25.58,17.05,0.0,0.0
3083474,141.16,20.17,21.11,0.0,0.0
3085378,11.68,11.68,11.68,0.0,0.0
3085641,511.6,511.6,511.6,0.0,0.0
3086409,20.0,20.0,20.0,0.0,0.0
3086625,40.0,20.0,20.0,0.0,0.0
3086923,20.0,20.0,20.0,0.0,0.0
3089789,37.52,37.52,37.52,0.0,0.0
3089985,70.65,14.13,12.04,0.0,0.0
3090227,17.05,17.05,17.05,0.0,0.0
3090870,1626.23,813.12,813.12,0.0,0.0
3092167,25.0,25.0,25.0,25.0,25.0
3093840,178.16,178.16,178.16,0.0,0.0
3094186,66.49,22.16,21.36,0.0,0.0
3094252,20.0,20.0,20.0,0.0,0.0
3094562,20.0,20.0,20.0,0.0,0.0
3095233,183.06,91.53,91.53,0.0,0.0
3095357,450.0,150.0,200.0,200.0,200.0
3095654,8410.0,336.4,270.0,0.0,0.0
3096277,60.0,60.0,60.0,0.0,0.0
3097444,34.96,17.48,17.48,0.0,0.0
3098196,17.05,17.05,17.05,0.0,0.0
3099476,50.0,25.0,25.0,0.0,0.0
3099766,100.0,20.0,20.0,0.0,0.0
3100660,85.27,28.42,34.11,0.0,0.0
3100971,67.87,16.97,13.5,0.0,0.0
3101127,11.68,11.68,11.68,0.0,0.0
3101787,1397.26,232.88,211.1,0.0,0.0
3101926,17.05,17.05,17.05,0.0,0.0
3103512,38.5,19.25,19.25,0.0,0.0
3103784,68.38,17.1,17.1,0.0,0.0
3106424,15.08,15.08,15.08,0.0,0.0
3107098,11.68,11.68,11.68,0.0,0.0
3108588,42.64,21.32,21.32,0.0,0.0
3108603,17.05,17.05,17.05,0.0,0.0
3109386,20.0,20.0,20.0,20.0,20.0
3109667,34.21,17.1,17.1,0.0,0.0
3112525,18.76,18.76,18.76,0.0,0.0
3113468,17.05,17.05,17.05,0.0,0.0
3114216,40.87,20.44,20.44,29.19,29.19
